"participant","TD_trial_number","TD_target_position","TD_rt","attention_state","TD_within_triplet_counter"
"5af1c437bfb51a000181d170",17,7,372.099999904633,"fast","2"
"5af1c437bfb51a000181d170",18,8,363.599999904633,"slow","2"
"5af1c437bfb51a000181d170",19,6,379.999999761581,"slow","2"
"5af1c437bfb51a000181d170",20,9,375.5,"fast","3"
"5af1c437bfb51a000181d170",21,6,350.599999666214,"fast","1"
"5af1c437bfb51a000181d170",22,7,356.100000143051,"fast","3"
"5af1c437bfb51a000181d170",24,4,380.599999904633,"slow","1"
"5af59378f856320001cf2ffc",1,6,315.099999964237,"slow","1"
"5af59378f856320001cf2ffc",2,8,289.300000011921,"fast","3"
"5af59378f856320001cf2ffc",3,6,294.5,"fast","1"
"5af59378f856320001cf2ffc",4,4,366.40000000596,"fast","1"
"5af59378f856320001cf2ffc",5,5,304,"slow","1"
"5af59378f856320001cf2ffc",6,8,322.800000011921,"fast","2"
"5af59378f856320001cf2ffc",7,7,318.800000011921,"slow","3"
"5af59378f856320001cf2ffc",8,6,248.099999964237,"fast","3"
"5af59378f856320001cf2ffc",10,8,324.500000029802,"slow","2"
"5af59378f856320001cf2ffc",11,5,318.800000041723,"fast","2"
"5af59378f856320001cf2ffc",12,7,313.500000029802,"slow","1"
"5af59378f856320001cf2ffc",13,5,337.90000000596,"fast","1"
"5af59378f856320001cf2ffc",14,9,289.600000023842,"slow","3"
"5af59378f856320001cf2ffc",15,6,41.0999999940395,"slow","2"
"5af59378f856320001cf2ffc",16,7,316.09999999404,"fast","3"
"5af59378f856320001cf2ffc",17,6,340.700000017881,"slow","3"
"5af59378f856320001cf2ffc",18,8,293.799999982119,"slow","3"
"5af59378f856320001cf2ffc",19,4,375.40000000596,"slow","1"
"5af59378f856320001cf2ffc",20,7,323.40000000596,"fast","1"
"5af59378f856320001cf2ffc",21,9,317.90000000596,"fast","3"
"5af59378f856320001cf2ffc",22,6,308.700000017881,"fast","2"
"5af59378f856320001cf2ffc",23,5,304,"slow","2"
"5af59378f856320001cf2ffc",24,7,339.40000000596,"fast","2"
"5b48f2d0ff7497000125165e",1,7,441,"fast","2"
"5b48f2d0ff7497000125165e",2,7,386.19999999553,"slow","2"
"5b48f2d0ff7497000125165e",3,7,359.100000005215,"slow","1"
"5b48f2d0ff7497000125165e",4,5,392.79999999702,"fast","2"
"5b48f2d0ff7497000125165e",5,9,339.099999997765,"fast","3"
"5b48f2d0ff7497000125165e",6,6,334.89999999851,"slow","2"
"5b48f2d0ff7497000125165e",7,8,497.39999999851,"fast","2"
"5b48f2d0ff7497000125165e",8,5,377.599999997765,"fast","1"
"5b48f2d0ff7497000125165e",9,8,382.30000000447,"slow","3"
"5b48f2d0ff7497000125165e",10,6,350.900000002235,"fast","1"
"5b48f2d0ff7497000125165e",11,4,330,"slow","1"
"5b48f2d0ff7497000125165e",12,4,368.69999999553,"fast","1"
"5b48f2d0ff7497000125165e",13,5,436.900000002235,"slow","1"
"5b48f2d0ff7497000125165e",14,8,352.800000000745,"slow","2"
"5b48f2d0ff7497000125165e",16,6,335.39999999851,"fast","3"
"5b48f2d0ff7497000125165e",17,6,354.300000000745,"slow","3"
"5b48f2d0ff7497000125165e",18,8,295.70000000298,"fast","3"
"5b48f2d0ff7497000125165e",19,7,391.5,"fast","3"
"5b48f2d0ff7497000125165e",20,7,359.999999996275,"slow","3"
"5b48f2d0ff7497000125165e",21,7,360,"fast","1"
"5b48f2d0ff7497000125165e",23,5,460.199999999255,"slow","2"
"5b48f2d0ff7497000125165e",24,6,367.5,"slow","1"
"5b4d31673d01bd0001ec447e",1,5,401.000000119209,"fast","2"
"5b4d31673d01bd0001ec447e",2,7,332.599999904633,"fast","1"
"5b4d31673d01bd0001ec447e",3,8,329.400000095367,"slow","3"
"5b4d31673d01bd0001ec447e",4,6,326.999999880791,"slow","1"
"5b4d31673d01bd0001ec447e",5,8,309.200000047684,"fast","2"
"5b4d31673d01bd0001ec447e",6,9,495.399999976158,"fast","3"
"5b4d31673d01bd0001ec447e",7,9,263.099999904633,"slow","3"
"5b4d31673d01bd0001ec447e",8,6,301,"fast","1"
"5b4d31673d01bd0001ec447e",9,8,384,"fast","3"
"5b4d31673d01bd0001ec447e",10,7,327.800000071526,"slow","3"
"5b4d31673d01bd0001ec447e",11,5,348.600000023842,"fast","1"
"5b4d31673d01bd0001ec447e",12,5,285.100000143051,"slow","1"
"5b4d31673d01bd0001ec447e",14,7,306.700000047684,"slow","1"
"5b4d31673d01bd0001ec447e",15,7,399.600000023842,"slow","2"
"5b4d31673d01bd0001ec447e",16,4,338,"fast","1"
"5b4d31673d01bd0001ec447e",17,6,386.999999880791,"slow","3"
"5b4d31673d01bd0001ec447e",18,7,294.500000119209,"fast","2"
"5b4d31673d01bd0001ec447e",19,6,359.199999928474,"fast","2"
"5b4d31673d01bd0001ec447e",20,5,376,"slow","2"
"5b4d31673d01bd0001ec447e",22,4,390.299999952316,"slow","1"
"5b4d31673d01bd0001ec447e",23,7,282.899999976158,"fast","3"
"5b4d31673d01bd0001ec447e",24,8,382.599999904633,"slow","2"
"5c1c157f77936700018284b7",1,7,349.500000029802,"slow","2"
"5c1c157f77936700018284b7",2,7,292.09999999404,"slow","1"
"5c1c157f77936700018284b7",3,8,346.90000000596,"fast","2"
"5c1c157f77936700018284b7",4,5,337.100000023842,"slow","2"
"5c1c157f77936700018284b7",5,8,316.700000017881,"fast","3"
"5c1c157f77936700018284b7",6,9,394.200000017881,"fast","3"
"5c1c157f77936700018284b7",7,6,545.699999988079,"slow","2"
"5c1c157f77936700018284b7",8,4,404.90000000596,"slow","1"
"5c1c157f77936700018284b7",9,4,398.09999999404,"fast","1"
"5c1c157f77936700018284b7",10,5,378.500000029802,"fast","2"
"5c1c157f77936700018284b7",11,6,243.300000011921,"fast","2"
"5c1c157f77936700018284b7",13,8,331.90000000596,"slow","2"
"5c1c157f77936700018284b7",14,7,359.699999988079,"fast","1"
"5c1c157f77936700018284b7",15,6,326.40000000596,"fast","1"
"5c1c157f77936700018284b7",16,5,343.90000000596,"slow","1"
"5c1c157f77936700018284b7",17,7,327.999999970198,"slow","3"
"5c1c157f77936700018284b7",18,6,356.90000000596,"slow","3"
"5c1c157f77936700018284b7",19,6,320.100000023842,"slow","1"
"5c1c157f77936700018284b7",20,5,353.500000029802,"fast","1"
"5c1c157f77936700018284b7",21,8,475.899999976158,"slow","3"
"5c1c157f77936700018284b7",22,7,443,"fast","2"
"5c1c157f77936700018284b7",23,9,385,"slow","3"
"5c1c157f77936700018284b7",24,7,354.199999988079,"fast","3"
"5c223d4a4a7e1f000137e5b9",1,7,401,"fast","3"
"5c223d4a4a7e1f000137e5b9",2,5,382,"slow","2"
"5c223d4a4a7e1f000137e5b9",3,6,351,"slow","2"
"5c223d4a4a7e1f000137e5b9",4,8,260,"slow","3"
"5c223d4a4a7e1f000137e5b9",5,6,367,"fast","2"
"5c223d4a4a7e1f000137e5b9",6,8,374,"fast","3"
"5c223d4a4a7e1f000137e5b9",7,5,498,"fast","2"
"5c223d4a4a7e1f000137e5b9",8,6,330,"fast","3"
"5c223d4a4a7e1f000137e5b9",9,6,320,"fast","1"
"5c223d4a4a7e1f000137e5b9",10,4,416,"slow","1"
"5c223d4a4a7e1f000137e5b9",11,5,376,"fast","1"
"5c223d4a4a7e1f000137e5b9",13,8,331,"slow","2"
"5c223d4a4a7e1f000137e5b9",14,9,467,"fast","3"
"5c223d4a4a7e1f000137e5b9",15,6,389,"slow","1"
"5c223d4a4a7e1f000137e5b9",16,9,376,"slow","3"
"5c223d4a4a7e1f000137e5b9",17,7,354,"slow","3"
"5c223d4a4a7e1f000137e5b9",18,7,362,"fast","1"
"5c223d4a4a7e1f000137e5b9",19,7,368,"fast","2"
"5c223d4a4a7e1f000137e5b9",20,8,339,"fast","2"
"5c223d4a4a7e1f000137e5b9",21,6,370,"slow","3"
"5c223d4a4a7e1f000137e5b9",22,4,422,"fast","1"
"5c223d4a4a7e1f000137e5b9",23,7,425,"slow","1"
"5c223d4a4a7e1f000137e5b9",24,5,421,"slow","1"
"5c4e7dcdd3a5e30001836f82",1,7,370.899999976158,"fast","2"
"5c4e7dcdd3a5e30001836f82",2,6,379.300000011921,"slow","1"
"5c4e7dcdd3a5e30001836f82",3,7,353.5,"slow","3"
"5c4e7dcdd3a5e30001836f82",4,8,471.899999976158,"fast","3"
"5c4e7dcdd3a5e30001836f82",5,6,408.400000035763,"fast","3"
"5c4e7dcdd3a5e30001836f82",6,6,382.400000035763,"fast","2"
"5c4e7dcdd3a5e30001836f82",7,8,335.800000011921,"slow","3"
"5c4e7dcdd3a5e30001836f82",8,6,778.300000011921,"fast","1"
"5c4e7dcdd3a5e30001836f82",9,4,393.899999976158,"slow","1"
"5c4e7dcdd3a5e30001836f82",10,7,88.3000000119209,"slow","1"
"5c4e7dcdd3a5e30001836f82",11,5,415.999999940395,"slow","1"
"5c4e7dcdd3a5e30001836f82",12,7,370.5,"fast","1"
"5c4e7dcdd3a5e30001836f82",13,5,541.299999952316,"slow","2"
"5c4e7dcdd3a5e30001836f82",14,6,388.499999940395,"slow","3"
"5c4e7dcdd3a5e30001836f82",15,4,395.399999976158,"fast","1"
"5c4e7dcdd3a5e30001836f82",16,9,430.100000023842,"fast","3"
"5c4e7dcdd3a5e30001836f82",17,7,397.799999952316,"fast","3"
"5c4e7dcdd3a5e30001836f82",18,8,406.599999964237,"slow","2"
"5c4e7dcdd3a5e30001836f82",19,6,626.600000023842,"slow","2"
"5c4e7dcdd3a5e30001836f82",20,5,400.199999988079,"fast","1"
"5c4e7dcdd3a5e30001836f82",21,9,331.699999988079,"slow","3"
"5c4e7dcdd3a5e30001836f82",22,7,370.300000011921,"slow","2"
"5c4e7dcdd3a5e30001836f82",23,8,11.5,"fast","2"
"5c4e7dcdd3a5e30001836f82",24,5,369.500000059605,"fast","2"
"5c5404c24831db000161c5e8",1,8,358.09999999404,"fast","2"
"5c5404c24831db000161c5e8",2,9,349.300000011921,"slow","3"
"5c5404c24831db000161c5e8",3,6,391.299999982119,"fast","2"
"5c5404c24831db000161c5e8",4,6,319.800000011921,"slow","3"
"5c5404c24831db000161c5e8",5,7,315.000000029802,"slow","2"
"5c5404c24831db000161c5e8",6,7,277.5,"slow","3"
"5c5404c24831db000161c5e8",7,7,375.300000011921,"fast","2"
"5c5404c24831db000161c5e8",9,4,362.5,"fast","1"
"5c5404c24831db000161c5e8",11,7,420.40000000596,"fast","3"
"5c5404c24831db000161c5e8",12,7,347.600000023842,"slow","1"
"5c5404c24831db000161c5e8",13,5,365.59999999404,"fast","1"
"5c5404c24831db000161c5e8",14,5,346.800000011921,"slow","1"
"5c5404c24831db000161c5e8",15,6,358.90000000596,"slow","1"
"5c5404c24831db000161c5e8",16,9,345.800000011921,"fast","3"
"5c5404c24831db000161c5e8",17,8,388.90000000596,"slow","2"
"5c5404c24831db000161c5e8",18,6,429.90000000596,"slow","2"
"5c5404c24831db000161c5e8",19,7,389.09999999404,"fast","1"
"5c5404c24831db000161c5e8",20,6,369.90000000596,"fast","1"
"5c5404c24831db000161c5e8",21,5,493.800000011921,"slow","2"
"5c5404c24831db000161c5e8",23,4,425.90000000596,"slow","1"
"5c5404c24831db000161c5e8",24,8,341.299999982119,"slow","3"
"5c574d3f53fba80001bd302e",1,6,352.299999982119,"fast","1"
"5c574d3f53fba80001bd302e",2,5,398.40000000596,"slow","2"
"5c574d3f53fba80001bd302e",3,6,383.90000000596,"slow","2"
"5c574d3f53fba80001bd302e",4,8,360.899999976158,"fast","2"
"5c574d3f53fba80001bd302e",5,7,396.200000017881,"slow","3"
"5c574d3f53fba80001bd302e",6,7,347.500000029802,"fast","1"
"5c574d3f53fba80001bd302e",7,6,405.90000000596,"slow","1"
"5c574d3f53fba80001bd302e",8,8,395.800000011921,"fast","3"
"5c574d3f53fba80001bd302e",9,5,521.90000000596,"slow","1"
"5c574d3f53fba80001bd302e",10,9,359.59999999404,"slow","3"
"5c574d3f53fba80001bd302e",11,8,441.500000029802,"slow","2"
"5c574d3f53fba80001bd302e",12,6,398.799999982119,"fast","3"
"5c574d3f53fba80001bd302e",13,6,429.40000000596,"slow","3"
"5c574d3f53fba80001bd302e",14,7,330.90000000596,"fast","2"
"5c574d3f53fba80001bd302e",15,5,479.199999988079,"fast","2"
"5c574d3f53fba80001bd302e",16,9,302.09999999404,"fast","3"
"5c574d3f53fba80001bd302e",17,7,374.800000011921,"slow","1"
"5c574d3f53fba80001bd302e",18,6,412.90000000596,"fast","2"
"5c574d3f53fba80001bd302e",19,7,391.899999976158,"fast","3"
"5c574d3f53fba80001bd302e",20,7,358.600000023842,"slow","2"
"5c574d3f53fba80001bd302e",21,4,481.59999999404,"slow","1"
"5c574d3f53fba80001bd302e",22,8,389.90000000596,"slow","3"
"5c574d3f53fba80001bd302e",23,5,499.09999999404,"fast","1"
"5c574d3f53fba80001bd302e",24,4,461.09999999404,"fast","1"
"5c69a010ec1fb80001c17b34",1,7,409.999999970198,"fast","3"
"5c69a010ec1fb80001c17b34",2,4,391.199999988079,"slow","1"
"5c69a010ec1fb80001c17b34",3,6,417.90000000596,"fast","1"
"5c69a010ec1fb80001c17b34",4,5,437,"fast","1"
"5c69a010ec1fb80001c17b34",5,7,373.5,"slow","3"
"5c69a010ec1fb80001c17b34",6,5,388.600000023842,"slow","2"
"5c69a010ec1fb80001c17b34",7,7,600.799999982119,"fast","2"
"5c69a010ec1fb80001c17b34",8,9,394.799999982119,"fast","3"
"5c69a010ec1fb80001c17b34",9,4,497.000000029802,"fast","1"
"5c69a010ec1fb80001c17b34",10,6,437.5,"slow","3"
"5c69a010ec1fb80001c17b34",11,5,524,"fast","2"
"5c69a010ec1fb80001c17b34",12,8,377.59999999404,"fast","2"
"5c69a010ec1fb80001c17b34",13,6,420.5,"slow","2"
"5c69a010ec1fb80001c17b34",14,6,438.90000000596,"slow","1"
"5c69a010ec1fb80001c17b34",15,8,444.599999964237,"slow","3"
"5c69a010ec1fb80001c17b34",16,7,468.199999988079,"fast","1"
"5c69a010ec1fb80001c17b34",17,6,476.5,"fast","3"
"5c69a010ec1fb80001c17b34",18,7,397.499999970198,"slow","1"
"5c69a010ec1fb80001c17b34",19,5,464.399999976158,"slow","1"
"5c69a010ec1fb80001c17b34",20,8,347.799999982119,"slow","2"
"5c69a010ec1fb80001c17b34",21,9,393,"slow","3"
"5c69a010ec1fb80001c17b34",23,6,433.399999976158,"fast","2"
"5c69a010ec1fb80001c17b34",24,7,349.499999970198,"slow","2"
"5c6fb7c3c114eb00018b3154",1,7,356.499999940395,"fast","2"
"5c6fb7c3c114eb00018b3154",2,9,342.600000023842,"slow","3"
"5c6fb7c3c114eb00018b3154",3,8,490.900000035763,"slow","2"
"5c6fb7c3c114eb00018b3154",4,8,347.899999976158,"fast","2"
"5c6fb7c3c114eb00018b3154",5,7,358.699999988079,"fast","1"
"5c6fb7c3c114eb00018b3154",6,6,359.599999964237,"fast","2"
"5c6fb7c3c114eb00018b3154",7,5,470.800000011921,"slow","2"
"5c6fb7c3c114eb00018b3154",8,4,381.299999952316,"slow","1"
"5c6fb7c3c114eb00018b3154",9,7,353.200000047684,"slow","1"
"5c6fb7c3c114eb00018b3154",10,6,386.400000035763,"slow","3"
"5c6fb7c3c114eb00018b3154",11,8,368.200000047684,"slow","3"
"5c6fb7c3c114eb00018b3154",13,5,378.300000011921,"slow","1"
"5c6fb7c3c114eb00018b3154",14,7,399.5,"slow","3"
"5c6fb7c3c114eb00018b3154",15,8,338.399999976158,"fast","3"
"5c6fb7c3c114eb00018b3154",16,4,400.699999928474,"fast","1"
"5c6fb7c3c114eb00018b3154",17,9,351.699999928474,"fast","3"
"5c6fb7c3c114eb00018b3154",18,6,375.299999952316,"slow","2"
"5c6fb7c3c114eb00018b3154",19,7,376.699999988079,"slow","2"
"5c6fb7c3c114eb00018b3154",20,6,431.600000023842,"fast","3"
"5c6fb7c3c114eb00018b3154",21,6,362.700000047684,"slow","1"
"5c6fb7c3c114eb00018b3154",22,5,331.199999988079,"fast","2"
"5c6fb7c3c114eb00018b3154",23,6,332.699999988079,"fast","1"
"5c6fb7c3c114eb00018b3154",24,5,325.600000023842,"fast","1"
"5c707357011e2900019d3707",1,6,470,"slow","1"
"5c707357011e2900019d3707",2,8,329,"slow","3"
"5c707357011e2900019d3707",3,6,391,"fast","3"
"5c707357011e2900019d3707",4,7,369,"fast","2"
"5c707357011e2900019d3707",5,6,363,"fast","1"
"5c707357011e2900019d3707",6,7,351,"fast","1"
"5c707357011e2900019d3707",7,5,386,"fast","2"
"5c707357011e2900019d3707",8,7,366,"fast","3"
"5c707357011e2900019d3707",9,7,395,"slow","3"
"5c707357011e2900019d3707",10,8,348,"slow","2"
"5c707357011e2900019d3707",11,5,420,"slow","2"
"5c707357011e2900019d3707",12,8,371,"fast","2"
"5c707357011e2900019d3707",13,9,340,"fast","3"
"5c707357011e2900019d3707",14,4,448,"slow","1"
"5c707357011e2900019d3707",15,7,446,"slow","1"
"5c707357011e2900019d3707",16,5,345,"fast","1"
"5c707357011e2900019d3707",17,6,400,"slow","2"
"5c707357011e2900019d3707",18,7,367,"slow","2"
"5c707357011e2900019d3707",19,6,586,"fast","2"
"5c707357011e2900019d3707",20,5,544,"slow","1"
"5c707357011e2900019d3707",21,4,419,"fast","1"
"5c707357011e2900019d3707",22,8,411,"fast","3"
"5c707357011e2900019d3707",23,9,326,"slow","3"
"5c707357011e2900019d3707",24,6,423,"slow","3"
"5cabc2ee9c7620001214f395",1,4,334.5,"slow","1"
"5cabc2ee9c7620001214f395",2,8,375.799999952316,"slow","3"
"5cabc2ee9c7620001214f395",3,6,419.5,"slow","3"
"5cabc2ee9c7620001214f395",4,7,380.899999976158,"fast","1"
"5cabc2ee9c7620001214f395",5,5,393.800000071526,"fast","1"
"5cabc2ee9c7620001214f395",6,5,328.899999976158,"fast","2"
"5cabc2ee9c7620001214f395",7,8,338.200000047684,"slow","2"
"5cabc2ee9c7620001214f395",8,6,341,"fast","2"
"5cabc2ee9c7620001214f395",9,8,333.099999904633,"fast","3"
"5cabc2ee9c7620001214f395",10,7,335.700000047684,"slow","2"
"5cabc2ee9c7620001214f395",11,9,368.799999952316,"slow","3"
"5cabc2ee9c7620001214f395",12,5,373.700000047684,"slow","1"
"5cabc2ee9c7620001214f395",13,7,316.799999952316,"fast","3"
"5cabc2ee9c7620001214f395",14,6,353.000000119209,"slow","2"
"5cabc2ee9c7620001214f395",15,6,430,"fast","1"
"5cabc2ee9c7620001214f395",16,4,530.599999904633,"fast","1"
"5cabc2ee9c7620001214f395",17,7,386.900000095367,"fast","2"
"5cabc2ee9c7620001214f395",18,7,350.900000095367,"slow","1"
"5cabc2ee9c7620001214f395",19,9,289.399999976158,"fast","3"
"5cabc2ee9c7620001214f395",20,6,444.399999976158,"slow","1"
"5cabc2ee9c7620001214f395",22,6,355.700000166893,"fast","3"
"5cabc2ee9c7620001214f395",23,5,405.399999976158,"slow","2"
"5cabc2ee9c7620001214f395",24,7,406.199999928474,"slow","3"
"5cf551508926360018a5e9ff",1,8,452,"fast","2"
"5cf551508926360018a5e9ff",2,6,428,"fast","1"
"5cf551508926360018a5e9ff",3,6,384,"slow","2"
"5cf551508926360018a5e9ff",4,8,386,"fast","3"
"5cf551508926360018a5e9ff",5,7,298,"slow","2"
"5cf551508926360018a5e9ff",6,8,367,"slow","3"
"5cf551508926360018a5e9ff",7,7,400,"fast","3"
"5cf551508926360018a5e9ff",8,9,373,"fast","3"
"5cf551508926360018a5e9ff",9,6,383,"slow","1"
"5cf551508926360018a5e9ff",10,5,390,"fast","2"
"5cf551508926360018a5e9ff",11,7,329,"slow","3"
"5cf551508926360018a5e9ff",12,9,407,"slow","3"
"5cf551508926360018a5e9ff",13,5,444,"slow","2"
"5cf551508926360018a5e9ff",14,7,410,"slow","1"
"5cf551508926360018a5e9ff",15,7,417,"fast","1"
"5cf551508926360018a5e9ff",16,4,417,"fast","1"
"5cf551508926360018a5e9ff",17,5,368,"fast","1"
"5cf551508926360018a5e9ff",18,7,412,"fast","2"
"5cf551508926360018a5e9ff",19,4,455,"slow","1"
"5cf551508926360018a5e9ff",20,6,383,"fast","3"
"5cf551508926360018a5e9ff",21,6,451,"fast","2"
"5cf551508926360018a5e9ff",22,8,490,"slow","2"
"5cf551508926360018a5e9ff",23,5,411,"slow","1"
"5cf551508926360018a5e9ff",24,6,334,"slow","3"
"5cf7738aee94190018d73574",1,7,323.799999952316,"fast","2"
"5cf7738aee94190018d73574",2,7,319.400000095367,"slow","3"
"5cf7738aee94190018d73574",3,9,347,"fast","3"
"5cf7738aee94190018d73574",4,7,420.799999952316,"fast","1"
"5cf7738aee94190018d73574",5,6,342.300000071526,"slow","3"
"5cf7738aee94190018d73574",6,6,438.800000071526,"slow","1"
"5cf7738aee94190018d73574",7,6,411.200000047684,"fast","3"
"5cf7738aee94190018d73574",8,4,441.399999976158,"slow","1"
"5cf7738aee94190018d73574",9,8,340.5,"slow","2"
"5cf7738aee94190018d73574",10,5,569.5,"slow","2"
"5cf7738aee94190018d73574",11,6,321.600000023842,"fast","2"
"5cf7738aee94190018d73574",12,7,340.299999952316,"slow","1"
"5cf7738aee94190018d73574",13,4,411.600000023842,"fast","1"
"5cf7738aee94190018d73574",14,7,562.899999976158,"fast","3"
"5cf7738aee94190018d73574",15,9,337.699999928474,"slow","3"
"5cf7738aee94190018d73574",16,8,410.299999952316,"fast","3"
"5cf7738aee94190018d73574",17,5,338.200000047684,"fast","2"
"5cf7738aee94190018d73574",18,8,274.100000023842,"fast","2"
"5cf7738aee94190018d73574",19,5,408,"slow","1"
"5cf7738aee94190018d73574",20,7,492.200000047684,"slow","2"
"5cf7738aee94190018d73574",21,6,377.499999880791,"slow","2"
"5cf7738aee94190018d73574",22,5,359.300000071526,"fast","1"
"5cf7738aee94190018d73574",23,6,369,"fast","1"
"5cf7738aee94190018d73574",24,8,317.099999904633,"slow","3"
"5d215a1bbf7f840019701939",1,6,421.299999998882,"slow","3"
"5d215a1bbf7f840019701939",2,8,362.099999997765,"fast","3"
"5d215a1bbf7f840019701939",3,6,370.400000002235,"slow","1"
"5d215a1bbf7f840019701939",4,8,294.099999999627,"slow","2"
"5d215a1bbf7f840019701939",5,5,364.900000000373,"slow","2"
"5d215a1bbf7f840019701939",6,6,371.699999999255,"fast","1"
"5d215a1bbf7f840019701939",7,7,344.599999997765,"fast","3"
"5d215a1bbf7f840019701939",8,4,414.900000000373,"slow","1"
"5d215a1bbf7f840019701939",9,5,392.400000002235,"fast","1"
"5d215a1bbf7f840019701939",10,7,398.900000000373,"slow","2"
"5d215a1bbf7f840019701939",11,9,343.700000001118,"fast","3"
"5d215a1bbf7f840019701939",12,9,411.500000001863,"slow","3"
"5d215a1bbf7f840019701939",13,5,340,"fast","2"
"5d215a1bbf7f840019701939",14,6,375.799999998882,"fast","3"
"5d215a1bbf7f840019701939",15,6,394.700000001118,"slow","2"
"5d215a1bbf7f840019701939",16,7,376,"fast","2"
"5d215a1bbf7f840019701939",17,7,396,"fast","1"
"5d215a1bbf7f840019701939",18,8,390.800000000745,"slow","3"
"5d215a1bbf7f840019701939",19,6,384.799999998882,"fast","2"
"5d215a1bbf7f840019701939",20,5,431.699999999255,"slow","1"
"5d215a1bbf7f840019701939",21,7,402.60000000149,"slow","1"
"5d215a1bbf7f840019701939",22,7,409.999999998137,"slow","3"
"5d215a1bbf7f840019701939",23,8,387.700000001118,"fast","2"
"5d4c57f398b7a800018eb77a",1,9,291.800000071526,"slow","3"
"5d4c57f398b7a800018eb77a",2,7,397.499999880791,"fast","1"
"5d4c57f398b7a800018eb77a",3,5,393.800000071526,"fast","2"
"5d4c57f398b7a800018eb77a",4,5,367.899999976158,"slow","1"
"5d4c57f398b7a800018eb77a",6,6,451.5,"slow","2"
"5d4c57f398b7a800018eb77a",7,8,345.5,"slow","3"
"5d4c57f398b7a800018eb77a",8,6,337.600000023842,"slow","3"
"5d4c57f398b7a800018eb77a",9,5,433.600000023842,"fast","1"
"5d4c57f398b7a800018eb77a",10,9,361.700000047684,"fast","3"
"5d4c57f398b7a800018eb77a",11,6,427.5,"fast","3"
"5d4c57f398b7a800018eb77a",12,5,413.799999952316,"slow","2"
"5d4c57f398b7a800018eb77a",13,6,382.200000047684,"slow","1"
"5d4c57f398b7a800018eb77a",14,4,412.299999952316,"slow","1"
"5d4c57f398b7a800018eb77a",15,6,359.799999952316,"fast","2"
"5d4c57f398b7a800018eb77a",16,6,354.5,"fast","1"
"5d4c57f398b7a800018eb77a",17,7,343.700000047684,"slow","2"
"5d4c57f398b7a800018eb77a",19,4,388.899999976158,"fast","1"
"5d4c57f398b7a800018eb77a",20,7,323.800000071526,"slow","1"
"5d4c57f398b7a800018eb77a",21,8,224.299999952316,"fast","2"
"5d4c57f398b7a800018eb77a",22,7,347.400000095367,"fast","3"
"5d4c57f398b7a800018eb77a",23,7,346.700000047684,"fast","2"
"5d4c57f398b7a800018eb77a",24,7,320.100000023842,"slow","3"
"5d520a2a08c3b00019384072",1,5,408.200000047684,"slow","1"
"5d520a2a08c3b00019384072",2,7,375.499999880791,"fast","3"
"5d520a2a08c3b00019384072",3,6,417,"fast","1"
"5d520a2a08c3b00019384072",4,6,368.600000023842,"fast","3"
"5d520a2a08c3b00019384072",5,6,261.200000047684,"slow","1"
"5d520a2a08c3b00019384072",7,8,385.300000071526,"fast","2"
"5d520a2a08c3b00019384072",8,5,440.600000143051,"fast","2"
"5d520a2a08c3b00019384072",9,7,351.599999904633,"slow","3"
"5d520a2a08c3b00019384072",10,4,441.200000047684,"fast","1"
"5d520a2a08c3b00019384072",11,4,419.299999952316,"slow","1"
"5d520a2a08c3b00019384072",13,7,426.100000023842,"slow","1"
"5d520a2a08c3b00019384072",14,5,431.600000143051,"fast","1"
"5d520a2a08c3b00019384072",15,7,391.799999952316,"fast","1"
"5d520a2a08c3b00019384072",16,6,289.100000023842,"slow","3"
"5d520a2a08c3b00019384072",17,9,392.699999928474,"fast","3"
"5d520a2a08c3b00019384072",18,7,348.699999928474,"fast","2"
"5d520a2a08c3b00019384072",19,5,452.600000023842,"slow","2"
"5d520a2a08c3b00019384072",20,8,449.200000047684,"slow","2"
"5d520a2a08c3b00019384072",21,6,395.299999952316,"slow","2"
"5d520a2a08c3b00019384072",22,9,319.600000023842,"slow","3"
"5d520a2a08c3b00019384072",23,6,387.700000166893,"fast","2"
"5d520a2a08c3b00019384072",24,8,367.800000071526,"slow","3"
"5d5e4baff521f100166c5d3a",1,4,440.800000000047,"fast","1"
"5d5e4baff521f100166c5d3a",2,7,393.300000000047,"fast","2"
"5d5e4baff521f100166c5d3a",3,6,392.100000000093,"slow","3"
